# r 	 gobs 	 nucpdfcalc 	 mpdfcalc
1.535999999999999943e+01 -1.096981993481745965e+00 -1.091596962894137768e+00 5.039756072624895084e-03
1.537000000000000099e+01 -1.132613151747258406e+00 -1.122405384140780171e+00 5.327869757084888538e-03
1.538000000000000078e+01 -1.162835769045754031e+00 -1.150876011323279213e+00 5.616590808046781694e-03
1.539000000000000057e+01 -1.187937619277010803e+00 -1.177196088158582565e+00 5.905551604915491165e-03
1.540000000000000036e+01 -1.208321128535705169e+00 -1.201537953081726728e+00 6.194392836231545768e-03
1.541000000000000014e+01 -1.224489862689838837e+00 -1.224061363566744554e+00 6.482763794867672444e-03
1.541999999999999993e+01 -1.237030934883964539e+00 -1.244916019184800104e+00 6.770322649210271972e-03
1.542999999999999972e+01 -1.246594187330716919e+00 -1.264244006289735545e+00 7.056736690570560890e-03
1.543999999999999950e+01 -1.253869106827236513e+00 -1.282181906458792042e+00 7.341682557109999174e-03
1.545000000000000107e+01 -1.259560487521748318e+00 -1.298862343383718754e+00 7.624846434600345522e-03
1.546000000000000085e+01 -1.264363858358497961e+00 -1.314414787083365344e+00 7.905924234371371206e-03
1.547000000000000064e+01 -1.268941649684893980e+00 -1.328965487788181132e+00 8.184621748828502241e-03
1.548000000000000043e+01 -1.273900989242068515e+00 -1.342636471850964019e+00 8.460654784949259849e-03
1.549000000000000021e+01 -1.279773899442333107e+00 -1.355543595450213967e+00 8.733749276191216451e-03
1.550000000000000000e+01 -1.287000523933918394e+00 -1.367793715373954999e+00 9.003641373266025455e-03
1.550999999999999979e+01 -1.295915851088433213e+00 -1.379481096489323821e+00 9.270077514253950018e-03
1.551999999999999957e+01 -1.306740234431475356e+00 -1.390683229458506309e+00 9.532814474551764769e-03
1.553000000000000114e+01 -1.319573843950810454e+00 -1.401456277015702412e+00 9.791619397163926417e-03
1.554000000000000092e+01 -1.334395025541164070e+00 -1.411830400302287236e+00 1.004626980386352959e-02
1.555000000000000071e+01 -1.351062405186221227e+00 -1.421805236592099231e+00 1.029655358776443604e-02
1.556000000000000050e+01 -1.369320454899096928e+00 -1.431345805139427885e+00 1.054226898786029751e-02
1.557000000000000028e+01 -1.388808142298466386e+00 -1.440379108512670481e+00 1.078322454610039158e-02
1.558000000000000007e+01 -1.409070216601597147e+00 -1.448791673070416897e+00 1.101923904758540969e-02
1.558999999999999986e+01 -1.429570640709701301e+00 -1.456428235377852376e+00 1.125014144447876105e-02
1.559999999999999964e+01 -1.449707660384543573e+00 -1.463091733222468216e+00 1.147577076424072251e-02
1.561000000000000121e+01 -1.468830004471416872e+00 -1.468544702933080703e+00 1.169597600280404548e-02
1.562000000000000099e+01 -1.486253730985188204e+00 -1.472512121859869128e+00 1.191061600331986062e-02
1.563000000000000078e+01 -1.501279268355073970e+00 -1.474685669365516372e+00 1.211955932111235396e-02
1.564000000000000057e+01 -1.513208244723777351e+00 -1.474729314871587871e+00 1.232268407548941201e-02
1.565000000000000036e+01 -1.521359746575639438e+00 -1.472286080715448531e+00 1.251987778906443922e-02
1.566000000000000014e+01 -1.525085697244017435e+00 -1.466985773891897438e+00 1.271103721525161136e-02
1.566999999999999993e+01 -1.523785092856246637e+00 -1.458453436880016163e+00 1.289606815460319147e-02
1.567999999999999972e+01 -1.516916875747821969e+00 -1.446318235854396894e+00 1.307488526066316950e-02
1.568999999999999950e+01 -1.504011262046948794e+00 -1.430222486165963147e+00 1.324741183601611284e-02
1.570000000000000107e+01 -1.484679370731854853e+00 -1.409830510837821516e+00 1.341357961921435180e-02
1.571000000000000085e+01 -1.458621026669265852e+00 -1.384837037975462870e+00 1.357332856326994019e-02
1.572000000000000064e+01 -1.425630631411838545e+00 -1.354974866695470848e+00 1.372660660640064208e-02
1.573000000000000043e+01 -1.385601014900459838e+00 -1.320021566973643479e+00 1.387336943572111715e-02
1.574000000000000021e+01 -1.338525201043758939e+00 -1.279805024614073750e+00 1.401358024457221955e-02
1.575000000000000000e+01 -1.284496042833874085e+00 -1.234207695749115485e+00 1.414720948418202694e-02
1.575999999999999979e+01 -1.223703710374423270e+00 -1.183169492942205414e+00 1.427423461035253957e-02
1.576999999999999957e+01 -1.156431049615753048e+00 -1.126689283937684305e+00 1.439463982586580010e-02
1.578000000000000114e+01 -1.083046871674562928e+00 -1.064825041230710312e+00 1.450841581930132664e-02
1.579000000000000092e+01 -1.003997282441629668e+00 -9.976927329307243575e-01 1.461555950095664094e-02
1.580000000000000071e+01 -9.197952188680812435e-01 -9.254640902148330017e-01 1.471607373655914493e-02
1.581000000000000050e+01 -8.310084200019242084e-01 -8.483634218473498079e-01 1.480996707945475728e-02
1.582000000000000028e+01 -7.382461247453734332e-01 -7.666636702156505168e-01 1.489725350195449799e-02
1.583000000000000007e+01 -6.421448508791495202e-01 -6.806819152221119662e-01 1.497795212651548136e-02
1.583999999999999986e+01 -5.433536670653181799e-01 -5.907745320268473765e-01 1.505208695742648109e-02
1.584999999999999964e+01 -4.425194169349356832e-01 -4.973321966323924759e-01 1.511968661366130777e-02
1.586000000000000121e+01 -3.402723876692336780e-01 -4.007749108994521636e-01 1.518078406355476834e-02
1.587000000000000099e+01 -2.372129307395450803e-01 -3.015471876421010888e-01 1.523541636194631656e-02
1.588000000000000078e+01 -1.338995364203564298e-01 -2.001134993126104100e-01 1.528362439042573427e-02
1.589000000000000057e+01 -3.083883405983216947e-02 -9.695405312546258314e-02 1.532545260130256312e-02
1.590000000000000036e+01 7.152206415738317224e-02 7.439085869806929402e-03 1.536094876590722927e-02
1.591000000000000014e+01 1.728005367115461877e-01 1.125655414420077549e-01 1.539016372781654672e-02
1.591999999999999993e+01 2.726805051202184083e-01 2.179198946109912327e-01 1.541315116157907818e-02
1.592999999999999972e+01 3.709114466064868942e-01 3.229947531795726579e-01 1.542996733749764197e-02
1.593999999999999950e+01 4.673043824657827638e-01 4.272837200249850476e-01 1.544067089300601471e-02
1.595000000000000107e+01 5.617249996495009556e-01 5.302843660104802348e-01 1.544532261115511181e-02
1.596000000000000085e+01 6.540842063701873821e-01 6.315013109017577619e-01 1.544398520670087205e-02
1.597000000000000064e+01 7.443265594458013945e-01 7.304495026966087989e-01 1.543672312026085972e-02
1.598000000000000043e+01 8.324171239170661263e-01 8.266577631781296676e-01 1.542360232098046076e-02
1.599000000000000021e+01 9.183274267477372632e-01 9.196726368114516159e-01 1.540469011812103592e-02
1.600000000000000000e+01 1.002021239425070043e+00 1.009062543408427937e+00 1.538005498195297964e-02
1.601000000000000156e+01 1.083440963447404926e+00 1.094422194802340931e+00 1.534976637430565671e-02
1.601999999999999957e+01 1.162495393988065118e+00 1.175377194899519084e+00 1.531389458909305362e-02
1.603000000000000114e+01 1.239049598278900044e+00 1.251588703804376701e+00 1.527251060309979362e-02
1.603999999999999915e+01 1.312917566360149557e+00 1.322758013068656258e+00 1.522568593727711105e-02
1.605000000000000071e+01 1.383858174880979730e+00 1.388630853059606318e+00 1.517349252876096753e-02
1.605999999999999872e+01 1.451574853859585623e+00 1.449001237121094521e+00 1.511600261378700030e-02
1.607000000000000028e+01 1.515719168038458964e+00 1.503714642202902629e+00 1.505328862163754847e-02
1.608000000000000185e+01 1.575898326786734582e+00 1.552670332875770720e+00 1.498542307971607868e-02
1.608999999999999986e+01 1.631686428939206346e+00 1.595822655316562422e+00 1.491247852980379270e-02
1.610000000000000142e+01 1.682639042005705132e+00 1.633181159361166257e+00 1.483452745551123303e-02
1.610999999999999943e+01 1.728310519764215680e+00 1.664809448763611588e+00 1.475164222089658979e-02
1.612000000000000099e+01 1.768273289151182093e+00 1.690822710373366844e+00 1.466389502017952443e-02
1.612999999999999901e+01 1.802138196632412592e+00 1.711383929484357580e+00 1.457135783843759719e-02
1.614000000000000057e+01 1.829574904629822418e+00 1.726698858125867320e+00 1.447410242313004053e-02
1.614999999999999858e+01 1.850331277009593212e+00 1.737009862304878860e+00 1.437220026625170115e-02
1.616000000000000014e+01 1.864250693763168210e+00 1.742588829846067000e+00 1.426572259687843881e-02
1.617000000000000171e+01 1.871286290882520964e+00 1.743729369304130028e+00 1.415474038382457875e-02
1.617999999999999972e+01 1.871511231294972655e+00 1.740738569546278702e+00 1.403932434809262129e-02
1.619000000000000128e+01 1.865124272960807961e+00 1.733928616604627715e+00 1.391954498475648193e-02
1.619999999999999929e+01 1.852450104461182967e+00 1.723608577491073657e+00 1.379547259388120943e-02
1.621000000000000085e+01 1.833934157696829326e+00 1.710076658803011851e+00 1.366717732004543197e-02
1.621999999999999886e+01 1.810131870623254091e+00 1.693613230889918775e+00 1.353472919999733695e-02
1.623000000000000043e+01 1.781692647580982891e+00 1.674474876696118164e+00 1.339819821794083383e-02
1.624000000000000199e+01 1.749339037046250489e+00 1.652889679554123470e+00 1.325765436791737951e-02
1.625000000000000000e+01 1.713841902507752479e+00 1.629053908327999567e+00 1.311316772271732371e-02
1.626000000000000156e+01 1.675992588052312993e+00 1.603130194178983947e+00 1.296480850872732543e-02
1.626999999999999957e+01 1.636573263624850672e+00 1.575247224108216715e+00 1.281264718609407063e-02
1.628000000000000114e+01 1.596326765133017078e+00 1.545500905888329557e+00 1.265675453356106608e-02
1.628999999999999915e+01 1.555927313338186346e+00 1.513956890698221036e+00 1.249720173731392291e-02
1.630000000000000071e+01 1.515953497466581368e+00 1.480654277299082278e+00 1.233406048315095760e-02
1.630999999999999872e+01 1.476864842630115637e+00 1.445610268215895999e+00 1.216740305128018867e-02
1.632000000000000028e+01 1.438983145873616865e+00 1.408825506922294135e+00 1.199730241303084179e-02
1.633000000000000185e+01 1.402479568876056959e+00 1.370289797640558360e+00 1.182383232875741132e-02
1.633999999999999986e+01 1.367368224265610666e+00 1.329987897482628245e+00 1.164706744620747081e-02
1.635000000000000142e+01 1.333506698399157253e+00 1.287905074860757004e+00 1.146708339862065155e-02
1.635999999999999943e+01 1.300603630028961621e+00 1.244032148112928393e+00 1.128395690182565532e-02
1.637000000000000099e+01 1.268233127099677393e+00 1.198369752996378157e+00 1.109776584960473454e-02
1.637999999999999901e+01 1.235855469642076931e+00 1.150931635196571490e+00 1.090858940660140164e-02
1.639000000000000057e+01 1.202843232261552764e+00 1.101746821696334422e+00 1.071650809805586683e-02
1.639999999999999858e+01 1.168511681359629240e+00 1.050860589635039366e+00 1.052160389566585835e-02
1.641000000000000014e+01 1.132152074806663578e+00 9.983342196858040474e-01 1.032396029888577038e-02
1.642000000000000171e+01 1.093066327883994715e+00 9.442435893462495233e-01 1.012366241099639866e-02
1.642999999999999972e+01 1.050601418548587684e+00 8.886767262638265441e-01 9.920797009299556213e-03
1.644000000000000128e+01 1.004181893550853077e+00 8.317304994158696285e-01 9.715452608816925115e-03
1.644999999999999929e+01 9.533389068497892804e-01 7.735066736621549754e-01 9.507719518900703201e-03
1.646000000000000085e+01 8.977343712125326336e-01 7.141075884742398294e-01 9.297689892194802019e-03
1.646999999999999886e+01 8.371790268584152761e-01 6.536317428005170571e-01 9.085457765417670126e-03
1.648000000000000043e+01 7.716435176331208901e-01 5.921695741002790392e-01 8.871119091475096821e-03
1.649000000000000199e+01 7.012619021629218352e-01 5.297997104370639754e-01 8.654771762450037473e-03
1.650000000000000000e+01 6.263273985827823021e-01 4.665859508289122992e-01 8.436515623056304800e-03
1.651000000000000156e+01 5.472805485451971430e-01 4.025751922321912368e-01 8.216452474186002053e-03
1.651999999999999957e+01 4.646903699087784889e-01 3.377964736691391745e-01 7.994686066225277846e-03
1.653000000000000114e+01 3.792294281916148702e-01 2.722612517140204913e-01 7.771322081859158119e-03
1.653999999999999915e+01 2.916440757728371858e-01 2.059649598258535275e-01 7.546468108134061353e-03
1.655000000000000071e+01 2.027213679253830059e-01 1.388898400620820484e-01 7.320233597595795540e-03
1.655999999999999872e+01 1.132543517525719107e-01 7.100897276180155593e-02 7.092729818370910842e-03
1.657000000000000028e+01 2.400752712468740349e-02 2.291370936781820557e-03 6.864069793110663502e-03
1.658000000000000185e+01 -6.431570897508230578e-02 -6.729204586786939613e-02 6.634368226768569930e-03
1.658999999999999986e+01 -1.511019039275498244e-01 -1.377618262547175843e-01 6.403741423235052160e-03
1.660000000000000142e+01 -2.358511171186868649e-01 -2.091229700076365772e-01 6.172307190905100896e-03
1.660999999999999943e+01 -3.181939085073028362e-01 -2.813577989781999023e-01 5.940184737307795809e-03
1.662000000000000099e+01 -3.979007690613590165e-01 -3.544190024351306367e-01 5.707494552978840258e-03
1.662999999999999901e+01 -4.748833964963831700e-01 -4.282231382132641873e-01 5.474358284809197409e-03
1.664000000000000057e+01 -5.491876399544096676e-01 -5.026448541559827010e-01 5.240898599154285992e-03
1.664999999999999858e+01 -6.209783742969945397e-01 -5.775120672917797293e-01 5.007239035038314398e-03
1.666000000000000014e+01 -6.905169964418589323e-01 -6.526023027155420930e-01 4.773503847837380284e-03
1.667000000000000171e+01 -7.581326403962050930e-01 -7.276403523610943669e-01 4.539817843872345077e-03
1.667999999999999972e+01 -8.241885630970996468e-01 -8.022973680251122008e-01 4.306306206388207068e-03
1.669000000000000128e+01 -8.890454407253506330e-01 -8.761914554313293690e-01 4.073094313440014588e-03
1.669999999999999929e+01 -9.530235188162856641e-01 -9.488897889945321351e-01 3.840307548247213956e-03
1.671000000000000085e+01 -1.016365667245983095e+00 -1.019912222209486741e+00 3.608071102617506094e-03
1.671999999999999886e+01 -1.079203395704046997e+00 -1.088736327870342357e+00 3.376509774075965413e-03
1.673000000000000043e+01 -1.141527784394006817e+00 -1.154803766834804790e+00 3.145747757369695558e-03
1.674000000000000199e+01 -1.203167081579288089e+00 -1.217527854551230027e+00 2.915908431048557133e-03
1.675000000000000000e+01 -1.263772422634181769e+00 -1.276302171377720063e+00 2.687114139849528221e-03
1.676000000000000156e+01 -1.322812747798677302e+00 -1.330510045722597345e+00 2.459485973636559800e-03
1.676999999999999957e+01 -1.379579555530214607e+00 -1.379534727732239174e+00 2.233143543668534171e-03
1.678000000000000114e+01 -1.433201646339533619e+00 -1.422770064855930272e+00 2.008204756985601351e-03
1.678999999999999915e+01 -1.482669511901572257e+00 -1.459631488140704869e+00 1.784785589718436514e-03
1.680000000000000071e+01 -1.526868530961580372e+00 -1.489567118474139251e+00 1.562999860135937114e-03
1.680999999999999872e+01 -1.564619672075806545e+00 -1.512068804142440825e+00 1.342959002254521346e-03
1.682000000000000028e+01 -1.594725997287979924e+00 -1.526682904072257152e+00 1.124771840836510115e-03
1.683000000000000185e+01 -1.616022931749471425e+00 -1.533020634260379822e+00 9.085443686060336701e-04
1.683999999999999986e+01 -1.627430029791698818e+00 -1.530767797733973978e+00 6.943795265085596921e-04
1.685000000000000142e+01 -1.628001841277219919e+00 -1.519693720821858385e+00 4.823769878344567755e-04
1.685999999999999943e+01 -1.616975471172667822e+00 -1.499659220794248515e+00 2.726329470179651607e-04
1.687000000000000099e+01 -1.593812532452764774e+00 -1.470623432609252657e+00 6.523991391062400759e-05
1.687999999999999901e+01 -1.558233413994474459e+00 -1.432649326432989811e+00 -1.397134856874220521e-04
1.689000000000000057e+01 -1.510242111584928049e+00 -1.385907753824577426e+00 -3.421427024737591529e-04
1.689999999999999858e+01 -1.450140286678096357e+00 -1.330679870154128253e+00 -5.419674483252664206e-04
1.691000000000000014e+01 -1.378529704517921006e+00 -1.267357795105793494e+00 -7.391118724978303642e-04
1.692000000000000171e+01 -1.296302737360717217e+00 -1.196443393042834646e+00 -9.335047286554198952e-04
1.692999999999999972e+01 -1.204621173807662204e+00 -1.118545081375239558e+00 -1.125079532070915721e-03
1.694000000000000128e+01 -1.104884124401585677e+00 -1.034372608327784437e+00 -1.313774706375713756e-03
1.694999999999999929e+01 -9.986863293896570681e-01 -9.447297816835179551e-01 -1.499533719271345768e-03
1.696000000000000085e+01 -8.877686310663566172e-01 -8.505051767106103222e-01 -1.682305206655858917e-03
1.696999999999999886e+01 -7.739627473117282053e-01 -7.526609035863688346e-01 -1.862043084659242799e-03
1.698000000000000043e+01 -6.591327556878796567e-01 -6.522195707162367073e-01 -2.038706649125845895e-03
1.699000000000000199e+01 -5.451158545903225239e-01 -5.502496384440143107e-01 -2.212260662127202640e-03
1.700000000000000000e+01 -4.336650010125376875e-01 -4.478494154098481839e-01 -2.382675425135775873e-03
1.701000000000000156e+01 -3.263959312322964879e-01 -3.461300046044053502e-01 -2.549926838538593265e-03
1.701999999999999957e+01 -2.247408552772962587e-01 -2.461975552217446628e-01 -2.713996447219225398e-03
1.703000000000000114e+01 -1.299107886871544160e-01 -1.491352169778003278e-01 -2.874871471987041228e-03
1.703999999999999915e+01 -4.286806189257506838e-02 -5.598522306824495198e-02 -3.032544826683518813e-03
1.705000000000000071e+01 3.568995056937770277e-02 3.226845583000413631e-02 -3.187015120846822206e-03
1.705999999999999872e+01 1.053353869329812786e-01 1.147164428705131356e-01 -3.338286647867166803e-03
1.707000000000000028e+01 1.659028178174280777e-01 1.905388428520582156e-01 -3.486369358616863649e-03
1.708000000000000185e+01 2.174711697578999292e-01 2.590182889736205030e-01 -3.631278820589772718e-03
1.708999999999999986e+01 2.603358236971723971e-01 3.195507981724745594e-01 -3.773036162635394312e-03
1.710000000000000142e+01 2.949725278418856012e-01 3.716541465762110974e-01 -3.911668005422361434e-03
1.710999999999999943e+01 3.219951474148982640e-01 4.149735511038203373e-01 -4.047206377814936695e-03
1.712000000000000099e+01 3.421095523052777865e-01 4.492845275892114465e-01 -4.179688619393658738e-03
1.712999999999999901e+01 3.560661033434543987e-01 4.744928865935478246e-01 -4.309157269397801034e-03
1.714000000000000057e+01 3.646132309122221415e-01 4.906319215021276436e-01 -4.435659942412282543e-03
1.715000000000000213e+01 3.684545043589090851e-01 4.978569354977691597e-01 -4.559249191165229941e-03
1.716000000000000014e+01 3.682113723391528537e-01 4.964373404542122836e-01 -4.679982356843455892e-03
1.717000000000000171e+01 3.643934243051247246e-01 4.867466377637891251e-01 -4.797921407376388829e-03
1.717999999999999972e+01 3.573775991544013153e-01 4.692506550569203183e-01 -4.913132764172350141e-03
1.719000000000000128e+01 3.473972707924316561e-01 4.444944607277714899e-01 -5.025687117830201361e-03
1.719999999999999929e+01 3.345415980096409503e-01 4.130884079489085536e-01 -5.135659233382739233e-03
1.721000000000000085e+01 3.187649660347620095e-01 3.756937701251969464e-01 -5.243127745659732948e-03
1.721999999999999886e+01 2.999057987408699222e-01 3.330084201640460262e-01 -5.348174945387571856e-03
1.723000000000000043e+01 2.777135125071593658e-01 2.857529771912193928e-01 -5.450886556669127733e-03
1.724000000000000199e+01 2.518819418393036247e-01 2.346577980658942075e-01 -5.551351506511278608e-03
1.725000000000000000e+01 2.220872161916563614e-01 1.804511297950637527e-01 -5.649661687088737734e-03
1.726000000000000156e+01 1.880278254675951943e-01 1.238486660369230025e-01 -5.745911711451104006e-03
1.726999999999999957e+01 1.494644911570111867e-01 6.554467023308734042e-02 -5.840198663395523848e-03
1.728000000000000114e+01 1.062574673861619995e-01 6.204743823099176901e-03 -5.932621842239851548e-03
1.728999999999999915e+01 5.839903096874843325e-02 -5.353976507503703519e-02 -6.023282503240821005e-03
1.730000000000000071e+01 6.039174805721788351e-03 -1.130957948290590570e-01 -6.112283594408438742e-03
1.730999999999999872e+01 -5.049711871570209537e-02 -1.719111959096754905e-01 -6.199729490471535091e-03
1.732000000000000028e+01 -1.107021973896861466e-01 -2.294761550089197133e-01 -6.285725724750551927e-03
1.733000000000000185e+01 -1.738883104431376281e-01 -2.853236635843701685e-01 -6.370378719691569686e-03
1.733999999999999986e+01 -2.392005382119766488e-01 -3.390292992689889484e-01 -6.453795516811140776e-03
1.735000000000000142e+01 -3.056396273989673285e-01 -3.902105929493390191e-01 -6.536083506794292119e-03
1.735999999999999943e+01 -3.720937409525933992e-01 -4.385262407870035850e-01 -6.617350160478056333e-03
1.737000000000000099e+01 -4.373776435243899030e-01 -4.836753903349190753e-01 -6.697702761440805196e-03
1.737999999999999901e+01 -5.002774312658609945e-01 -5.253971854361736415e-01 -6.777248140902762154e-03
1.739000000000000057e+01 -5.595986002969606243e-01 -5.634706988677103956e-01 -6.856092415626802335e-03
1.740000000000000213e+01 -6.142150482494710406e-01 -5.977153184314710765e-01 -6.934340729487224742e-03
1.741000000000000014e+01 -6.631165285829604406e-01 -6.279915855543027892e-01 -7.012096999355521727e-03
1.742000000000000171e+01 -7.054521320106148519e-01 -6.542024197727690504e-01 -7.089463665928612442e-03
1.742999999999999972e+01 -7.405675506799945795e-01 -6.762946020159295024e-01 -7.166541450099355587e-03
1.744000000000000128e+01 -7.680341793850121723e-01 -6.942603383013394858e-01 -7.243429115443047496e-03
1.744999999999999929e+01 -7.876685085257578711e-01 -7.081386867143230068e-01 -7.320223237365878523e-03
1.746000000000000085e+01 -7.995407449314497761e-01 -7.180166069779898574e-01 -7.397017979432153091e-03
1.746999999999999886e+01 -8.039721339232187569e-01 -7.240293852572530220e-01 -7.473904877356900636e-03
1.748000000000000043e+01 -8.015210211248946504e-01 -7.263601977717061287e-01 -7.550972631119410618e-03
1.749000000000000199e+01 -7.929582561116614858e-01 -7.252386049543776414e-01 -7.628306905621336231e-03
1.750000000000000000e+01 -7.792330727385651246e-01 -7.209378118763836163e-01 -7.705990140280552167e-03
1.751000000000000156e+01 -7.614310553139564952e-01 -7.137705880864360086e-01 -7.784101367918946912e-03
1.751999999999999957e+01 -7.407261912184559538e-01 -7.040838076854399885e-01 -7.862716043269143973e-03
1.753000000000000114e+01 -7.183292990779931442e-01 -6.922516445231908788e-01 -7.941905881391627189e-03
1.753999999999999915e+01 -6.954352926124374168e-01 -6.786675335998527681e-01 -8.021738706260253884e-03
1.755000000000000071e+01 -6.731717854456905625e-01 -6.637350836419785294e-01 -8.102278309740673298e-03
1.755999999999999872e+01 -6.525514597679854534e-01 -6.478581930518642062e-01 -8.183584321152870614e-03
1.757000000000000028e+01 -6.344304167704776232e-01 -6.314306779931070368e-01 -8.265712087576036413e-03
1.758000000000000185e+01 -6.194744106172928033e-01 -6.148257638445502327e-01 -8.348712565021405851e-03
1.758999999999999986e+01 -6.081344575409435294e-01 -5.983858169774800562e-01 -8.432632220566445985e-03
1.760000000000000142e+01 -6.006328294307200499e-01 -5.824127010686159789e-01 -8.517512945512393727e-03
1.760999999999999943e+01 -5.969599126542470824e-01 -5.671591302701104453e-01 -8.603391979596173439e-03
1.762000000000000099e+01 -5.968818656833284608e-01 -5.528213609080274704e-01 -8.690301846256510282e-03
1.762999999999999901e+01 -5.999584720200307197e-01 -5.395335154154368151e-01 -8.778270298927857637e-03
1.764000000000000057e+01 -6.055700857971896278e-01 -5.273637693363018020e-01 -8.867320278308037790e-03
1.765000000000000213e+01 -6.129521318762838344e-01 -5.163125577008376155e-01 -8.957469880511685287e-03
1.766000000000000014e+01 -6.212352723030628576e-01 -5.063128747508490735e-01 -9.048732336001978280e-03
1.767000000000000171e+01 -6.294891038906891279e-01 -4.972326551788270321e-01 -9.141115999166601891e-03
1.767999999999999972e+01 -6.367671191401487185e-01 -4.888791401985789764e-01 -9.234624348380333567e-03
1.769000000000000128e+01 -6.421506501426791358e-01 -4.810050522601189149e-01 -9.329255996374690926e-03
1.769999999999999929e+01 -6.447896215697594968e-01 -4.733163320911558114e-01 -9.425004710714115011e-03
1.771000000000000085e+01 -6.439381570540374522e-01 -4.654811344590846778e-01 -9.521859444158866509e-03
1.771999999999999886e+01 -6.389834000408404213e-01 -4.571397373091498628e-01 -9.619804374676865083e-03
1.773000000000000043e+01 -6.294663072816597538e-01 -4.479149945490944473e-01 -9.718818954849835212e-03
1.774000000000000199e+01 -6.150936282157253299e-01 -4.374229565238247908e-01 -9.818877970403967412e-03
1.775000000000000000e+01 -5.957407713800164650e-01 -4.252832939322688244e-01 -9.919951607581170908e-03
1.776000000000000156e+01 -5.714457531047805183e-01 -4.111291893605839021e-01 -1.002200552905415862e-02
1.776999999999999957e+01 -5.423948974972138126e-01 -3.946164036087715932e-01 -1.012500095807704684e-02
1.778000000000000114e+01 -5.089013849480105156e-01 -3.754312786710684025e-01 -1.022889477055271418e-02
1.778999999999999915e+01 -4.713781067617019982e-01 -3.532975021117900072e-01 -1.033363959468870663e-02
1.780000000000000071e+01 -4.303065576266058567e-01 -3.279815248122388560e-01 -1.043918391790548197e-02
1.780999999999999872e+01 -3.862036720409556256e-01 -2.992965916801448856e-01 -1.054547220065353910e-02
1.782000000000000028e+01 -3.395885776244107479e-01 -2.671054090570192940e-01 -1.065244499679007806e-02
1.783000000000000185e+01 -2.909511955488723878e-01 -2.313215297248896185e-01 -1.076003908016100186e-02
1.783999999999999986e+01 -2.407244701815468013e-01 -1.919095836508793451e-01 -1.086818757703058615e-02
1.785000000000000142e+01 -1.892617661980794674e-01 -1.488845176885693067e-01 -1.097682010399779473e-02
1.785999999999999943e+01 -1.368206467293340278e-01 -1.023100289971225346e-01 -1.108586291103682772e-02
1.787000000000000099e+01 -8.355385959586097977e-02 -5.229638447340886898e-02 -1.119523902931004664e-02
1.787999999999999901e+01 -2.950793252129409183e-02 1.002187528982147885e-03 -1.130486842338211499e-02
1.789000000000000057e+01 2.537066358337035019e-02 5.739036517335457249e-02 -1.141466814748249257e-02
1.790000000000000213e+01 8.122225706172231385e-02 1.166347211801039840e-01 -1.152455250546301907e-02
1.791000000000000014e+01 1.382544977497865701e-01 1.784667271374540121e-01 -1.163443321410182960e-02
1.792000000000000171e+01 1.967178791417614758e-01 2.425857104219125981e-01 -1.174421956941046168e-02
1.792999999999999972e+01 2.568777541575500978e-01 3.086617411690296131e-01 -1.185381861560708995e-02
1.794000000000000128e+01 3.189845251368900736e-01 3.763384654816686048e-01 -1.196313531642562676e-02
1.794999999999999929e+01 3.832437799243207377e-01 4.452359343766817967e-01 -1.207207272843693370e-02
1.796000000000000085e+01 4.497881377151689564e-01 5.149535032224571429e-01 -1.218053217606596648e-02
1.796999999999999886e+01 5.186524624916172277e-01 5.850728916057617024e-01 -1.228841342799496736e-02
1.798000000000000043e+01 5.897539055264949814e-01 6.551614974422876880e-01 -1.239561487464997842e-02
1.799000000000000199e+01 6.628779635760649880e-01 7.247760513101062507e-01 -1.250203370647441983e-02
1.800000000000000000e+01 7.376714021714780856e-01 7.934666779076388066e-01 -1.260756609269950666e-02
1.801000000000000156e+01 8.136425131876635630e-01 8.607814025266479208e-01 -1.271210736032757013e-02
1.801999999999999957e+01 8.901687740366367452e-01 9.262711035481651090e-01 -1.281555217304981148e-02
1.803000000000000114e+01 9.665115746779804340e-01 9.894948698939174392e-01 -1.291779470982608487e-02
1.803999999999999915e+01 1.041837300063949145e+00 1.050025678213889924e+00 -1.301872884285938149e-02
1.805000000000000071e+01 1.115243719964531088e+00 1.107456261707094880e+00 -1.311824831470400667e-02
1.805999999999999872e+01 1.185790362990631897e+00 1.161405004204665525e+00 -1.321624691425156602e-02
1.807000000000000028e+01 1.252531351093742362e+00 1.211521662613456840e+00 -1.331261865134533186e-02
1.808000000000000185e+01 1.314549054577332621e+00 1.257492700703745747e+00 -1.340725792977958894e-02
1.808999999999999986e+01 1.370986900644991069e+00 1.299046009574364557e+00 -1.350005971843845805e-02
1.810000000000000142e+01 1.421079730678121100e+00 1.335954796208811857e+00 -1.359091972036752249e-02
1.810999999999999943e+01 1.464180247856478267e+00 1.368040441729952095e+00 -1.367973453953253392e-02
1.812000000000000099e+01 1.499780317945562880e+00 1.395174164724155119e+00 -1.376640184505435217e-02
1.812999999999999901e+01 1.527526168702605158e+00 1.417277370880679843e+00 -1.385082053271054388e-02
1.814000000000000057e+01 1.547226860919503677e+00 1.434320625882506750e+00 -1.393289088350006637e-02
1.815000000000000213e+01 1.558855758014541237e+00 1.446321250985494355e+00 -1.401251471907422920e-02
1.816000000000000014e+01 1.562545081640885902e+00 1.453339606497197067e+00 -1.408959555384337904e-02
